yogafire 2017-04-11 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0   2940 1618712 353124 508824    0    0     0    22  128   86  0  0 99  0
 0  0   2940 1618712 353128 508824    0    0     0     3   75   65  0  0 100  0
 2  0   2940 1618968 353136 508824    0    0     0    12   85   78  0  0 100  0
 0  0   2940 1620216 353144 508828    0    0     0     9  134   95  0  1 99  0
 1  0   2940 1619968 353148 508832    0    0     0     5   99   88  0  0 100  0
 0  0   2940 1620480 353152 508832    0    0     0     2   93   83  0  0 100  0
 0  0   2940 1620860 353156 508832    0    0     0     2   88   76  0  0 100  0
 0  0   2940 1622132 353164 508832    0    0     0    10  115   82  0  1 99  0
 1  0   2940 1620744 353172 508836    0    0     0     6  137  116  0  0 100  0
 0  0   2940 1620744 353172 508836    0    0     0     8  110   81  0  0 100  0
 0  0   2940 1598204 353248 508928    0    0     2   101  292  214  2  2 96  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1615836 353324 508980    0    0     1   105  253  181  1  2 97  0
 0  0   2940 1614472 353340 508996    0    0     0    71  176  121  1  1 99  0
 0  0   2940 1614348 353360 509008    0    0     0    12  106   83  0  0 100  0
 0  0   2940 1614472 353368 509012    0    0     0     8  112   81  0  0 100  0
 1  0   2940 1614348 353392 509016    0    0     0    29  121   93  0  1 99  0
 0  0   2940 1614348 353408 509016    0    0     0     6   86   69  0  0 100  0
 0  0   2940 1615612 353412 509016    0    0     0    11   87   69  0  0 100  0
 0  0   2940 1615200 353448 509048    0    0     0    48  274  208  0  1 99  0
 0  0   2940 1614356 353480 509068    0    0     0    25  124   89  0  1 99  0
 1  0   2940 1614340 353484 509080    0    0     0    30  116  103  0  0 99  0
 0  0   2940 1616092 353492 509080    0    0     0     1   90   72  0  0 100  0
 0  0   2940 1615580 353504 509096    0    0     0     9  117  100  0  0 100  0
 0  0   2940 1614092 353524 509088    0    0     0    23  122   83  0  1 99  0
 1  0   2940 1614092 353528 509092    0    0     0     5   94   73  0  0 100  0
 0  0   2940 1615604 353532 509092    0    0     0     4  113   86  0  0 100  0
 2  0   2940 1615216 353536 509092    0    0     0     7   96   85  0  0 100  0
 0  0   2940 1614860 353540 509092    0    0     0     7  107   88  0  1 99  0
 0  0   2940 1614860 353548 509092    0    0     0     6   97   89  0  0 100  0
 0  0   2940 1617984 353560 509096    0    0     0     6  137  116  0  0 99  0
 0  0   2940 1616984 353604 509108    0    0     0    28  146  126  0  0 99  0
 0  0   2940 1629084 353612 508484    0    0     0    48  160  108  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1629208 353620 508484    0    0     0     4   88   74  0  0 100  0
 0  0   2940 1629208 353628 508488    0    0     0     8   87   72  0  0 100  0
 0  0   2940 1629208 353636 508484    0    0     0     6   70   63  0  0 100  0
 0  0   2940 1628664 353656 508512    0    0     1   103  176  119  1  1 98  0
 1  0   2940 1631168 353656 508516    0    0     0     8  106   69  0  0 100  0
 0  0   2940 1631688 353668 508516    0    0     0    16  118   95  0  0 100  0
 0  0   2940 1629260 353676 508364    0    0     0    20  196  155  0  1 99  0
 0  0   2940 1627888 353696 508360    0    0     0    12  114  108  0  1 99  0
 0  0   2940 1627888 353704 508368    0    0     0    19  110   81  0  0 99  0
 0  0   2940 1627888 353708 508368    0    0     0     8   88   77  0  0 100  0
 0  0   2940 1628276 353716 508368    0    0     0    10   94   82  0  0 100  0
 0  0   2940 1628028 353720 508368    0    0     0     5  123   86  0  1 99  0
 0  0   2940 1629656 353724 508368    0    0     0     3  118  103  0  0 100  0
 0  0   2940 1632424 353732 508368    0    0     0     4  110   99  0  0 100  0
 2  0   2940 1633128 353740 508368    0    0     0     1  108   90  0  1 99  0
 0  0   2940 1633812 353748 508372    0    0     0     5   97   80  0  0 100  0
 1  0   2940 1626472 353760 508376    0    0     0     7  144  107  0  1 99  0
 0  0   2940 1625764 353760 508376    0    0     0    11  150  113  1  1 99  0
 1  0   2940 1623872 353768 508404    0    0     0     7  124   98  1  0 99  0
 1  0   2940 1622716 353784 508396    0    0     0    37  177  117  1  2 97  0
 0  0   2940 1621228 353788 508400    0    0     0    18  150  120  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0   2940 1620104 353816 508444    0    0     1   142  177  129  1  0 98  0
 2  0   2940 1618908 353872 508480    0    0     0   166  220  152  1  1 97  0
 0  0   2940 1619236 353880 508484    0    0     0    27  104   83  0  0 100  0
 0  0   2940 1619484 353892 508492    0    0     0    11  134   95  0  0 100  0
 0  0   2940 1619484 353900 508492    0    0     0    11  100   74  0  0 100  0
 0  0   2940 1616312 353940 508520    0    0     0    43  238  187  0  1 99  0
 0  0   2940 1614956 353976 508548    0    0     0    35  181  123  0  1 99  0
 0  0   2940 1614088 353988 508544    0    0     0    31  130   85  0  0 99  0
 0  0   2940 1614476 354000 508544    0    0     0    10  134   95  0  0 100  0
 1  0   2940 1614476 354004 508556    0    0     0    11  113   85  0  0 100  0
 0  0   2940 1614600 354028 508568    0    0     0    17  157  111  0  1 99  0
 0  0   2940 1614848 354036 508564    0    0     0    10  113   81  0  0 100  0
 1  0   2940 1614848 354040 508564    0    0     0    10   88   75  0  0 100  0
 0  0   2940 1617376 354048 508564    0    0     0     1   99   72  0  0 100  0
 0  0   2940 1618872 354052 508564    0    0     0     5  115   82  0  1 99  0
 0  0   2940 1616732 354112 508608    0    0     1   224  276  204  1  1 98  0
 1  0   2940 1616980 354124 508612    0    0     0     9  125   90  0  0 100  0
yogafire 2017-04-11 12:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2940 1614028 354136 508612    0    0     1     0    0    0  0  0 99  0
 0  0   2940 1616120 354140 508616    0    0     0    36  117   82  0  0 99  0
 0  0   2940 1613980 354188 508660    0    0     0    59  280  193  1  1 98  0
 0  0   2940 1613020 354220 508832    0    0     4    78  234  134  2  1 97  0
 0  0   2940 1613252 354244 508860    0    0     2   113  162  102  0  1 99  0
 0  0   2940 1613144 354264 508860    0    0     0    38  102   69  0  0 100  0
 0  0   2940 1613228 354296 508920    0    0     2   128  193  131  1  0 98  0
 0  0   2940 1613360 354312 508920    0    0     0    27  127   99  0  0 100  0
 0  0   2940 1612840 354316 508928    0    0     0    19  154  110  0  1 99  0
 0  0   2940 1613228 354324 508836    0    0     0    21  161   95  1  0 99  0
 0  0   2940 1613220 354336 508860    0    0     0    29  171   96  1  0 98  0
 0  0   2940 1613732 354364 508852    0    0     0    24  132  101  0  0 99  0
 2  0   2940 1613732 354380 508860    0    0     0    15  107   84  0  0 100  0
 0  0   2940 1613872 354392 508856    0    0     0    15  161  103  0  1 99  0
 0  0   2940 1613872 354408 508856    0    0     0     5  112   87  0  0 100  0
 0  0   2940 1613872 354420 508864    0    0     0    19  109   92  0  0 100  0
 0  0   2940 1613872 354424 508864    0    0     0     1  123   88  0  1 99  0
 0  0   2940 1614764 354432 508864    0    0     0    12   90   68  0  0 100  0
 0  0   2940 1617996 354448 508952    0    0     0    46  183  111  2  0 98  0
 0  0   2940 1616996 354476 508964    0    0     0   158  165  114  1  1 99  0
 0  0   2940 1615584 354476 508964    0    0     0    21  131   86  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1616880 354488 508964    0    0     0    11  119   80  0  0 100  0
 0  0   2940 1616756 354496 508964    0    0     0     1  116   84  0  0 100  0
 0  0   2940 1617888 354516 508972    0    0     0    17  123   90  0  0 100  0
 0  0   2940 1617964 354520 508972    0    0     0     1  121   85  0  1 99  0
 0  0   2940 1618648 354536 508972    0    0     0    14  110   69  0  0 100  0
 0  0   2940 1622284 354536 508972    0    0     0     2  118   71  0  0 100  0
 0  0   2940 1655004 354568 509012    0    0     0    35  260  208  2  1 98  0
 0  0   2940 1651080 354592 509128    0    0     0    73  247  153  2  1 97  0
 0  0   2940 1651608 354616 509136    0    0     0    23  112   79  0  0 100  0
 0  0   2940 1651608 354616 509136    0    0     0    18  116   91  0  0 100  0
 0  0   2940 1651608 354620 509136    0    0     0     5  108   76  0  0 100  0
 0  0   2940 1651856 354624 509136    0    0     0     1  123   86  0  1 99  0
 0  0   2940 1651220 354636 509140    0    0     0    14  144  104  0  0 100  0
 0  0   2940 1650972 354644 509136    0    0     0     5  127   78  0  0 100  0
 0  0   2940 1651988 354652 509136    0    0     0     1   99   67  0  0 100  0
 7  0   2940 1649888 354656 509136    0    0     0     5  140   88  0  1 98  0
 0  0   2940 1630528 354736 508760    0    0     2   278  323  198  3  2 95  0
 0  0   2940 1631396 354740 508760    0    0     0    24  115   82  0  0 100  0
 0  0   2940 1631396 354752 508760    0    0     0     9  101   74  0  0 100  0
 0  0   2940 1632176 354756 508760    0    0     0     1  131   94  0  1 99  0
 0  0   2940 1632396 354764 508760    0    0     0    13  103   74  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1632396 354768 508760    0    0     0     1  104   73  0  0 100  0
 0  0   2940 1635644 354776 508760    0    0     0     1  100   70  0  0 100  0
 2  0   2940 1638800 354784 508760    0    0     0     2  109   73  0  0 100  0
 0  0   2940 1636536 354836 508812    0    0     2   194  205  135  1  1 98  0
 0  0   2940 1637032 354848 508812    0    0     0     5  120   83  0  0 100  0
 0  0   2940 1637032 354860 508812    0    0     0    22  105   83  0  0 100  0
 0  0   2940 1634008 354872 508824    0    0     0    22  173  125  0  1 99  0
 0  1   2940 1633884 354896 508828    0    0     2    30  129   87  1  0 99  0
 0  0   2940 1633768 354916 508876    0    0     0   197  139   94  0  0 99  0
 0  0   2940 1634512 354948 508972    0    0     5   256  174  118  1  0 98  0
 0  0   2940 1634124 354960 508976    0    0     0    18  112   79  0  1 99  0
 0  0   2940 1634520 354976 508988    0    0     0    34  144  103  0  0 99  0
 0  0   2940 1633536 354996 509176    0    0     0    81  197  139  1  0 98  0
 0  0   2940 1634684 355004 509176    0    0     0    17  109   77  0  0 100  0
 0  0   2940 1634916 355020 509176    0    0     0     5  112  100  0  1 99  0
 0  0   2940 1634932 355024 509176    0    0     0    11   85   67  0  0 100  0
 0  0   2940 1634288 355040 509208    0    0     0    14  143   98  1  0 99  0
 0  0   2940 1633552 355072 509208    0    0     0   158  146  114  1  0 99  0
 0  0   2940 1632528 355088 509208    0    0     0    19  110   94  0  2 98  0
 0  0   2940 1631552 355100 509220    0    0     0    18  135  101  0  0 99  0
 0  0   2940 1631428 355104 509224    0    0     0    24  133   98  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1631428 355108 509224    0    0     0     2   86   71  0  0 100  0
 0  0   2940 1631164 355112 509224    0    0     0     2  105   83  0  1 99  0
 0  0   2940 1632948 355120 509224    0    0     0     8   96   72  0  0 100  0
 0  0   2940 1632824 355128 509224    0    0     0     2   90   77  0  0 100  0
 0  0   2940 1632816 355128 509224    0    0     0     1   87   81  0  0 100  0
 0  0   2940 1629016 355172 509260    0    0     0    70  258  204  0  2 98  0
 0  0   2940 1628892 355196 509276    0    0     0    24  106   78  0  0 100  0
 0  0   2940 1628892 355212 509292    0    0     0    25  114   89  0  0 100  0
 0  0   2940 1628892 355220 509292    0    0     0     2   91   78  0  0 100  0
 2  0   2940 1628752 355224 509292    0    0     0     4   99   84  0  0 99  0
 0  0   2940 1628520 355232 509292    0    0     0     8  115   87  0  0 100  0
 0  0   2940 1628388 355256 509296    0    0     0    26  160  104  1  0 99  0
 0  0   2940 1629404 355260 509296    0    0     0     9   85   69  0  0 100  0
 0  0   2940 1628620 355296 509408    0    0     0    54  346  448  2  1 98  0
 0  0   2940 1629760 355312 509416    0    0     0    10  110   79  0  0 100  0
 0  0   2940 1629636 355320 509416    0    0     0    16  106   84  0  0 100  0
 0  0   2940 1629636 355324 509416    0    0     0     3  103   79  0  0 100  0
yogafire 2017-04-11 12:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2940 1629556 355332 509420    0    0     1     0    0    0  0  0 99  0
 0  0   2940 1632536 355336 509420    0    0     0    14  122   92  0  0 100  0
 0  0   2940 1630356 355340 509420    0    0     0     1  134   97  0  1 98  0
 0  0   2940 1631256 355352 509420    0    0     0     3   97   68  0  0 100  0
 1  0   2940 1630744 355364 509424    0    0     0     7  111   91  0  0 100  0
 0  0   2940 1629100 355388 509440    0    0     0    41  219  145  1  1 98  0
 0  0   2940 1629100 355392 509440    0    0     0     6  110   84  0  0 100  0
 0  0   2940 1629108 355392 509440    0    0     0    14  109   88  0  0 100  0
 2  0   2940 1628432 355408 509464    0    0     0    11  215  113  4  0 95  0
 0  0   2940 1629108 355440 509468    0    0     0    44  135   91  0  0 99  0
 0  0   2940 1629232 355444 509468    0    0     0     2  103   68  0  0 100  0
 0  0   2940 1629232 355452 509468    0    0     0     4   99   78  0  0 100  0
 0  0   2940 1629620 355460 509468    0    0     0     6   93   71  0  0 100  0
 0  0   2940 1629372 355468 509468    0    0     0     6  118   88  0  1 99  0
 0  0   2940 1644644 349140 514024    0    0     0  6536 1662 1752  4  7 88  1
 0  0   2940 1644024 349156 514052    0    0     0    29  155  119  1  0 99  0
 0  0   2940 1644024 349172 514052    0    0     0     7   93   74  0  0 100  0
 0  0   2940 1644272 349180 514052    0    0     0    14  116   80  0  1 99  0
 0  0   2940 1645016 349188 514052    0    0     0     2  107   75  0  0 100  0
 0  0   2940 1645024 349192 514052    0    0     0     4   83   64  0  0 100  0
 0  0   2940 1645024 349196 514052    0    0     0     1   88   88  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1647636 349204 514052    0    0     0     6  153   90  0  2 98  0
 1  0   2940 1648132 349216 514140    0    0     0    19  152  112  0  0 100  0
 0  0   2940 1648000 349240 514160    0    0     0    33  189  118  2  0 98  0
 0  0   2940 1647412 349280 514052    0    0     0   238  240  132  4  0 95  0
 0  0   2940 1646916 349288 514060    0    0     0    15  138   83  0  1 99  0
 0  0   2940 1647280 349316 514092    0    0     0    25  161  103  1  0 99  0
 0  0   2940 1647280 349332 514088    0    0     0    18   99   73  0  0 100  0
 0  0   2940 1642356 349372 514116    0    0     0    50  291  213  0  1 98  0
 0  0   2940 1641992 349388 514148    0    0     0    46  123   79  0  0 100  0
 0  0   2940 1641992 349396 514148    0    0     0     7  133   87  0  0 100  0
 0  0   2940 1641992 349396 514148    0    0     0    12  115   75  0  0 100  0
 2  0   2940 1641440 349404 514148    0    0     0     3  128   98  0  1 99  0
 0  0   2940 1642512 349412 514148    0    0     0     5  126   83  0  0 100  0
 0  0   2940 1642308 349440 514156    0    0     0    41  204  129  2  0 98  0
 0  0   2940 1642440 349444 514160    0    0     0     1  105   66  0  0 100  0
 0  0   2940 1644472 349456 514160    0    0     0     9  107   71  0  0 100  0
 0  0   2940 1644720 349460 514160    0    0     0     5  124   77  0  1 99  0
 0  0   2940 1644720 349468 514160    0    0     0     1  120   85  0  0 100  0
 0  0   2940 1644720 349476 514160    0    0     0     7  110   75  0  0 100  0
 1  0   2940 1645844 349476 514160    0    0     0     1  112   79  0  0 100  0
 1  0   2940 1649752 349484 514164    0    0     0     6  160   95  0  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1649488 349496 514172    0    0     0     4  125   82  0  0 100  0
 0  0   2940 1649348 349500 514172    0    0     0     7  150   90  0  1 98  0
 2  0   2940 1649208 349508 514172    0    0     0     5   95   74  0  0 100  0
 0  0   2940 1648108 349512 514172    0    0     0     5  120   79  0  1 99  0
 1  0   2940 1648108 349524 514172    0    0     0    10  134   85  0  0 100  0
 1  0   2940 1648108 349532 514172    0    0     0     1  112   78  0  0 100  0
 0  0   2940 1639752 349540 514208    0    0     0   142  304  186  1  1 97  0
 0  0   2940 1630836 349556 514232    0    0     1    45  383  242  1  5 94  0
 0  0   2940 1629968 349568 514232    0    0     0    51  149   89  0  0 99  0
 0  0   2940 1629968 349576 514232    0    0     0     5  100   72  0  0 100  0
 0  0   2940 1629580 349588 514244    0    0     0     6  130  110  0  0 100  0
 0  0   2940 1633324 349616 514884    0    0     1   137  336  219  2  1 96  0
 0  0   2940 1624180 349752 514744    0    0     8   594  382  277  4  2 94  0
 0  0   2940 1621104 349804 515080    0    0     0   188  251  193  2  1 97  0
 0  0   2940 1621392 349820 515080    0    0     0     6  104   81  0  0 100  0
 0  0   2940 1620896 349828 515080    0    0     0     8  124   82  0  1 99  0
 0  0   2940 1621020 349836 515080    0    0     0    11  102   73  0  0 100  0
 1  0   2940 1621020 349840 515080    0    0     0     1   92   70  0  0 100  0
 0  0   2940 1619496 349872 515088    0    0     0    42  199  139  0  2 98  0
 1  0   2940 1623956 349884 515092    0    0     0    17  179  108  0  0 99  0
 0  0   2940 1626724 349896 515092    0    0     0    22  147   94  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1624088 349976 515444    0    0    18    75  307  198  3  1 96  0
 0  0   2940 1624088 349984 515444    0    0     0    12  113   82  0  0 100  0
 0  0   2940 1616352 350076 516688    0    0    52    93  363  198  1  2 95  3
 0  0   2940 1618576 350088 516972    0    0    19    10  172  108  0  0 99  1
 0  0   2940 1618344 350104 516980    0    0     1    57  150   92  0  0 99  0
 0  0   2940 1614064 350144 517008    0    0     0    51  367  268  1  1 98  0
 0  0   2940 1612460 350228 517868    0    0     0   175  217  140  1  0 99  0
 1  0   2940 1566176 350364 520344    0    0     2   501  847  824  9  6 84  0
 0  0   2940 1610468 350400 518092    0    0     0   161  271  170  1  1 98  0
 2  0   2940 1610196 350424 518100    0    0     0   112  130  112  0  1 99  0
 0  0   2940 1610344 350432 518100    0    0     0     7  109   80  0  0 100  0
 0  0   2940 1609964 350496 518200    0    0     4    99  254  167  2  1 98  0
 1  0   2940 1607932 350584 518212    0    0     0   155  302  227  1  1 98  0
 0  0   2940 1607404 350640 518348    0    0     0   239  347  220  3  1 96  0
 0  0   2940 1607056 350660 518400    0    0     9    67  185  120  0  1 98  0
 0  0   2940 1607816 350712 518104    0    0     0    89  287  191  1  1 99  0
 0  0   2940 1607320 350780 518216    0    0     2   137  297  207  2  1 97  0
yogafire 2017-04-11 12:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2940 1596316 350808 527244    0    0     1     0    0    0  0  0 99  0
 0  0   2940 1596624 350824 527244    0    0     0    73  134   95  0  0 99  0
 0  0   2940 1608472 350836 527244    0    0     0    42  153  101  0  0 99  0
 0  0   2940 1608728 350848 527244    0    0     0    25  102   81  0  0 100  0
 0  0   2940 1608588 350856 527244    0    0     0     2  116   89  0  1 99  0
 0  0   2940 1608852 350860 527244    0    0     0     6  132   90  0  0 100  0
 0  0   2940 1614496 350864 527276    0    0     0    11  204  128  1  0 98  0
 0  0   2940 1614156 350888 527284    0    0     0   159  168  120  1  0 99  0
 0  0   2940 1618596 350904 526864    0    0     0    31  269  162  2  1 97  0
 0  0   2940 1619092 350940 526868    0    0     0    79  163  114  1  0 99  0
 0  0   2940 1618968 350952 526872    0    0     0     4   99   78  0  0 100  0
 0  0   2940 1618968 350956 526872    0    0     0    12   89   73  0  0 100  0
 1  1   2940 1618720 350964 526872    0    0     0     1  100   82  0  0 100  0
 0  0   2940 1618728 350968 526876    0    0     0     6  128   94  0  1 99  0
 0  0   2940 1619844 350976 526876    0    0     0     7  122   92  0  0 99  0
 0  0   2940 1618900 351000 528356    0    0     0   425  262  239  0  1 99  0
 0  0   2940 1619612 351024 528388    0    0     1   121  192  135  1  0 98  0
 1  0   2940 1619116 351036 528392    0    0     0    11  135   99  0  1 99  0
 0  0   2940 1619240 351048 528392    0    0     0    11   99   75  0  0 100  0
 0  0   2940 1619240 351064 528392    0    0     0     3  100   75  0  0 100  0
 0  0   2940 1618260 351076 528396    0    0     0     2  122   94  0  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1615892 351088 528404    0    0     0    18  142   88  0  0 99  0
 0  0   2940 1616272 351096 528404    0    0     0     2  126   91  0  0 100  0
 0  0   2940 1617248 351112 528460    0    0     0    20  228  147  1  1 98  0
 0  0   2940 1614620 351140 528476    0    0     0    44  231  155  1  1 98  0
 0  0   2940 1613752 351152 528488    0    0     0    17  159  104  0  1 99  0
 0  0   2940 1613752 351164 528488    0    0     0    24  122   89  0  0 100  0
 0  0   2940 1613752 351176 528488    0    0     0     7  127   87  0  0 100  0
 0  0   2940 1609852 351236 528144    0    0     0    88  327  251  0  1 98  0
 0  0   2940 1609868 351268 528100    0    0     0    46  183  130  0  0 99  0
 0  0   2940 1610364 351280 528104    0    0     0    10  149   94  0  0 100  0
 0  0   2940 1610768 351288 528104    0    0     0    17  124   85  0  0 100  0
 0  0   2940 1610472 351292 528104    0    0     0     4  124   89  0  1 99  0
 0  0   2940 1611140 351292 528108    0    0     0    13  123   75  0  0 100  0
 0  0   2940 1611140 351300 528108    0    0     0     1  107   78  0  0 100  0
 0  0   2940 1614800 351308 528108    0    0     0     1  119   80  0  0 100  0
 0  0   2940 1614956 351328 528452    0    0     1   214  235  146  2  1 97  0
 0  0   2940 1614956 351332 528452    0    0     0     5  109   71  0  0 100  0
 0  0   2940 1614956 351348 528452    0    0     0    17  125   88  0  0 100  0
 0  0   2940 1614956 351352 528452    0    0     0     1  112   81  0  0 100  0
 4  0   2940 1615452 351356 528452    0    0     0    13  129   93  0  0 99  0
 0  0   2940 1614708 351360 528460    0    0     0     6  145   86  0  1 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1615088 351368 528460    0    0     0     5  120   77  0  0 100  0
 0  0   2940 1617072 351396 528464    0    0     5   282  217  127  2  1 98  0
 0  0   2940 1615072 351448 528440    0    0     0    38  270  258  0  1 99  0
 1  0   2940 1615684 351476 528444    0    0     0    38  157  109  0  0 99  0
 0  0   2940 1615584 351488 528464    0    0     0    13  143   98  0  0 100  0
 0  0   2940 1615584 351492 528464    0    0     0    14  120   88  0  0 100  0
 2  0   2940 1614948 351504 528452    0    0     0    12  135  101  0  0 99  0
 0  0   2940 1614320 351520 528460    0    0     0    13  129   85  0  0 99  0
 0  0   2940 1614320 351540 528468    0    0     0    27  122   83  0  0 100  0
 0  0   2940 1613676 351552 528476    0    0     0     9  149  111  0  0 99  0
 0  0   2940 1613320 351568 528496    0    0     1    68  132   97  0  0 99  0
 0  0   2940 1613956 351572 528496    0    0     0     6  131   95  0  1 99  0
 0  0   2940 1613956 351584 528496    0    0     0    11  114   86  0  0 100  0
 0  0   2940 1613832 351588 528496    0    0     0     1  105   86  0  0 100  0
 0  0   2940 1613840 351588 528500    0    0     0     1  131  114  0  1 99  0
 0  0   2940 1614972 351596 528500    0    0     0     9  133   88  0  0 100  0
 0  0   2940 1615964 351600 528500    0    0     0     2  118   93  0  0 100  0
 0  0   2940 1617616 351604 528500    0    0     0     7  116   79  0  0 100  0
 0  0   2940 1617716 351604 528500    0    0     0     1  138   92  0  2 98  0
 0  0   2940 1618120 351608 528500    0    0     0     6  123   92  0  0 100  0
 0  0   2940 1618244 351608 528500    0    0     0     5  123   95  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1618740 351620 528492    0    0     0    15  138   95  1  0 99  0
 1  0   2940 1618220 351820 528460    0    0    14     7  204  136  1  1 98  0
 0  0   2940 1617584 351828 528576    0    0     0    38  127   83  0  1 99  0
 0  0   2940 1614740 351844 528584    0    0     0    69  188  122  1  1 99  0
 0  0   2940 1614864 351852 528588    0    0     0     9  129   89  0  0 100  0
 1  0   2940 1608644 351880 528640    0    0     0    68  326  210  1  1 97  0
 0  0   2940 1605884 351960 528784    0    0     2   529  451  272  6  4 90  0
 0  0   2940 1607248 351960 528784    0    0     0    50  134   87  0  0 100  0
 0  0   2940 1606256 351988 528780    0    0     0    38  141  107  0  0 99  0
 2  0   2940 1607108 352012 528788    0    0     0    46  179  127  1  1 98  0
 0  0   2940 1607496 352020 528792    0    0     0    29  105   72  0  0 100  0
 0  0   2940 1606092 352036 528888    0    0     5   141  239  163  2  1 97  0
 0  0   2940 1606488 352048 528904    0    0     0    31  152   99  0  0 99  0
 0  0   2940 1608544 352068 528944    0    0     0    49  218  133  1  1 98  0
 0  0   2940 1608536 352080 528960    0    0     0    17  132   92  0  0 100  0
 0  0   2940 1609280 352092 528964    0    0     0    22  129   95  0  0 100  0
 0  0   2940 1609280 352100 528964    0    0     0    11  117   85  0  0 100  0
yogafire 2017-04-11 13:00:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2940 1609444 352104 528964    0    0     1     0    0    0  0  0 99  0
 0  0   2940 1611676 352108 528964    0    0     0    22  131   81  0  0 100  0
 1  0   2940 1612064 352128 528956    0    0     0     9  119   83  0  0 100  0
 0  0   2940 1612692 352164 528980    0    0     0    28  130   91  1  0 99  0
 0  0   2940 1612684 352176 529000    0    0     0    15  147  104  1  1 99  0
 1  0   2940 1610812 352240 528896    0    0     0   108  285  174  3  1 96  0
 0  0   2940 1611412 352268 529156    0    0     0   156  170  108  1  0 99  0
 0  0   2940 1611164 352288 529180    0    0     0    35  160  115  1  0 99  0
 2  0   2940 1610412 352312 529212    0    0     0    59  207  139  1  1 98  0
 0  0   2940 1612304 352332 529284    0    0     5   129  203  114  1  0 98  0
 0  0   2940 1612196 352336 529284    0    0     0    11  138   84  0  0 100  0
 0  0   2940 1611948 352368 529308    0    0     0    39  154  107  0  0 99  0
 0  0   2940 1611296 352376 529308    0    0     0     5  131   86  0  1 99  0
 1  0   2940 1611948 352384 529308    0    0     0    19  117   85  0  0 100  0
 0  0   2940 1612328 352388 529308    0    0     0     3  103   75  0  0 100  0
 0  0   2940 1612708 352396 529308    0    0     0     1  106   86  0  0 100  0
 0  0   2940 1613088 352404 529308    0    0     0     3  131   95  0  1 99  0
 0  0   2940 1614212 352404 529308    0    0     0     5  106   84  0  0 100  0
 0  0   2940 1617732 352412 529308    0    0     0     1  121   77  0  0 100  0
 0  0   2940 1617732 352420 529308    0    0     0     5   86   73  0  0 100  0
 0  0   2940 1616476 352432 529308    0    0     0     4  145   99  0  2 97  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2940 1616352 352436 529312    0    0     0     6  122   87  0  0 100  0
