yogafire 2017-04-15 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1898728 316084 280708    0    0     0    11   76   67  0  0 100  0
 0  0   3020 1898944 316104 280736    0    0     0    32  183  131  1  0 99  0
 0  0   3020 1899324 316120 280740    0    0     0    12  131   97  0  0 100  0
 0  0   3020 1897656 316152 280748    0    0     0    43  165  130  0  1 99  0
 0  0   3020 1897168 316180 280764    0    0     0    20   89   78  0  0 100  0
 0  0   3020 1897284 316204 280796    0    0     0    20  174  110  1  0 99  0
 0  0   3020 1898044 316240 280812    0    0     0    54  155  119  0  0 99  0
 2  0   3020 1898044 316252 280824    0    0     0     8  109   87  0  0 100  0
 0  0   3020 1897548 316268 280828    0    0     0    21   96   78  0  1 99  0
 0  0   3020 1897424 316308 280900    0    0     0    49  200  152  1  1 98  0
 0  0   3020 1898052 316320 280876    0    0     0    15  121   87  0  0 100  0
 0  0   3020 1899572 316336 280892    0    0     0     9  104   75  0  0 100  0
 0  0   3020 1899572 316352 280892    0    0     0    13  125   90  0  1 99  0
 0  0   3020 1899440 316368 280924    0    0     0    18  134   91  1  0 99  0
 0  0   3020 1899728 316396 280936    0    0     0    30  120   87  0  0 100  0
 0  0   3020 1898648 316412 280936    0    0     0    16  120   85  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1900744 316432 280960    0    0     0    19  143   90  0  0 99  0
 0  0   3020 1900480 316448 281000    0    0     0    29  175  110  1  0 99  0
 0  0   3020 1900356 316456 281004    0    0     0    21  104   74  0  0 100  0
 0  0   3020 1900232 316480 281004    0    0     0    11  103   83  0  0 100  0
 0  0   3020 1900116 316484 281016    0    0     0    14  129   98  0  1 99  0
 0  0   3020 1900116 316496 281016    0    0     0     8  110   83  0  0 100  0
 0  0   3020 1900580 316544 281056    0    0     0    27  180  119  1  0 99  0
 0  0   3020 1894292 316640 281176    0    0     0   127  406  334  1  2 98  0
 0  0   3020 1895292 316652 281188    0    0     0    13  126   92  0  0 100  0
 0  0   3020 1895292 316660 281188    0    0     0    29   87   71  0  0 100  0
 0  0   3020 1895292 316676 281196    0    0     0    10  115   87  0  0 100  0
 0  0   3020 1895120 316688 281208    0    0     0     7  117   90  0  1 99  0
 0  0   3020 1896168 316700 281212    0    0     0    17  106   81  0  0 100  0
 0  0   3020 1896556 316716 281212    0    0     0     6  102   78  0  0 100  0
 0  0   3020 1903736 316728 281212    0    0     0     9  132   96  0  0 100  0
 0  0   3020 1900960 316744 281228    0    0     0     5  159  126  0  2 98  0
 0  0   3020 1901100 316760 281228    0    0     0    11   87   73  0  0 100  0
 0  0   3020 1901100 316776 281236    0    0     0    10  113   85  0  0 100  0
 0  0   3020 1900976 316792 281236    0    0     0     5  101   76  0  0 100  0
 4  0   3020 1900728 316808 281248    0    0     0    10  138  100  0  1 99  0
 0  0   3020 1900852 316820 281256    0    0     0     9   95   69  0  1 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1901232 316840 281256    0    0     0     9  110   77  0  0 100  0
 0  0   3020 1901488 316848 281264    0    0     0    15  142   93  0  0 100  0
 2  0   3020 1901868 316864 281268    0    0     0     6  125   87  0  1 99  0
 0  0   3020 1901992 316880 281272    0    0     0    13  100   79  0  0 100  0
 0  0   3020 1902116 316896 281272    0    0     0     6  109   92  0  0 100  0
 0  0   3020 1902240 316908 281284    0    0     0     6  116   87  0  0 100  0
 0  0   3020 1899944 316932 281312    0    0     0    46  228  167  0  1 99  0
 0  0   3020 1897952 316948 281324    0    0     0    17  137  102  0  1 99  0
 0  0   3020 1898076 316956 281328    0    0     0    26  106   75  0  0 100  0
 0  0   3020 1898076 316972 281328    0    0     0     7  115   84  0  0 100  0
 0  0   3020 1897712 316984 281340    0    0     0     7  115   96  0  1 99  0
 0  0   3020 1897704 317000 281344    0    0     0     9   88   77  0  0 100  0
 0  0   3020 1897704 317004 281348    0    0     0     5  111   76  0  0 100  0
 0  0   3020 1900100 317016 281348    0    0     0    10  117   80  0  0 100  0
 0  0   3020 1900060 317032 281380    0    0     0    23  191  120  1  1 98  0
 0  0   3020 1900092 317044 281388    0    0     0    22  108   82  0  0 100  0
 0  0   3020 1900092 317056 281404    0    0     0     5  131   91  0  0 100  0
 0  0   3020 1899968 317068 281408    0    0     0    13   93   72  0  0 100  0
 0  0   3020 1899192 317084 281408    0    0     0     8  120  102  0  2 98  0
 0  0   3020 1899224 317100 281408    0    0     0     9   91   81  0  0 100  0
 0  0   3020 1899224 317116 281420    0    0     0    11  113   88  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1901604 317136 281420    0    0     0     8  103   74  0  0 100  0
 0  0   3020 1901696 317152 281424    0    0     0     8  131   99  0  1 99  0
 0  0   3020 1901744 317156 281424    0    0     0     7   86   77  0  0 100  0
 1  0   3020 1901744 317172 281424    0    0     0    12  104   88  0  0 100  0
 0  0   3020 1901992 317180 281432    0    0     0     4  119   97  0  0 100  0
 0  0   3020 1893476 317236 281448    0    0     0    68  401  330  1  2 97  0
 0  0   3020 1892500 317332 281612    0    0     0   117  271  228  0  1 99  0
 0  0   3020 1892500 317348 281612    0    0     0    19  114   78  0  0 100  0
 0  0   3020 1892376 317364 281612    0    0     0    23  118   80  0  0 100  0
 0  0   3020 1891616 317380 281616    0    0     0     7  110   90  0  1 99  0
 0  0   3020 1888284 317416 281956    0    0     0    79  225  169  2  1 97  0
 1  0   3020 1888284 317432 281752    0    0     0    19  113   84  0  0 100  0
 0  0   3020 1888408 317476 281784    0    0     0    41  176  127  1  0 99  0
 0  0   3020 1889788 317488 281792    0    0     0    15  134   94  0  1 99  0
 0  0   3020 1889680 317504 281796    0    0     0     8   92   80  0  0 100  0
 0  0   3020 1889928 317540 281812    0    0     0    37  163  122  1  0 99  0
 0  0   3020 1889928 317548 281812    0    0     0     2  104   80  0  0 100  0
yogafire 2017-04-15 06:20:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   3020 1897760 317564 281812    0    0     0     0    0    0  0  0 99  0
 0  0   3020 1897736 317576 281816    0    0     0    14  109   82  0  0 100  0
 0  0   3020 1897736 317588 281828    0    0     0     6  108   83  0  0 100  0
 0  0   3020 1897736 317604 281828    0    0     0    14  124   88  0  0 100  0
 0  0   3020 1897984 317608 281832    0    0     0     7  117   87  0  1 99  0
 0  0   3020 1900016 317612 281836    0    0     0    11  116   85  0  0 100  0
 0  0   3020 1900016 317624 281840    0    0     0    12  120   93  0  0 100  0
 0  0   3020 1899496 317644 281872    0    0     0    37  189  123  1  0 99  0
 0  0   3020 1896480 317680 281904    0    0     0    42  188  139  0  1 99  0
 0  0   3020 1896356 317700 281916    0    0     0    18  101   81  0  0 100  0
 0  0   3020 1896232 317716 281916    0    0     0    15   84   70  0  0 100  0
 0  0   3020 1896108 317748 281952    0    0     0    29  155  107  1  0 99  0
 0  0   3020 1896052 317760 281952    0    0     0    11  151  112  0  1 99  0
 0  0   3020 1895984 317768 281960    0    0     0    15   88   75  0  0 100  0
 0  0   3020 1896108 317808 281976    0    0     0    32  186  125  1  1 99  0
 0  0   3020 1897000 317820 281980    0    0     0    21  124   85  0  0 100  0
 0  0   3020 1897760 317828 281980    0    0     0     6  131  100  0  1 99  0
 0  0   3020 1897760 317844 281980    0    0     0    17   85   68  0  0 100  0
 0  0   3020 1897760 317860 281984    0    0     0     5  114   85  0  0 100  0
 0  0   3020 1897628 317880 282012    0    0     0    13  151   99  1  0 99  0
 6  0   3020 1897140 317900 282020    0    0     2    29  151  114  0  2 97  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1   3020 1861288 319528 318272    0    0  3166    80  505  292  3  4 72 20
 0  1   3020 1814044 328128 361248    0    0  2658    63  440  473  1  2 74 23
 3  0   3020 1841996 335544 330352    0    0   870  2378  365  453  0  2 74 24
 0  0   3020 1841580 335600 330368    0    0     3    31  112   86  0  1 99  0
 0  0   3020 1841464 335608 330364    0    0     0     9   70   76  0  0 100  0
 0  0   3020 1841464 335620 330372    0    0     0     5   89   84  0  0 100  0
 0  0   3020 1841464 335624 330372    0    0     0     7   95   88  0  0 100  0
 1  0   3020 1836028 335688 330408    0    0     0    65  391  316  1  2 98  0
 0  0   3020 1835648 335752 330496    0    0     0    74  143  109  0  0 100  0
 0  0   3020 1834640 335784 330532    0    0     0    37  207  141  1  0 99  0
 0  0   3020 1834516 335788 330556    0    0     0     6  105   83  0  0 100  0
 0  0   3020 1833632 335820 330580    0    0     0    44  173  123  1  1 98  0
 0  0   3020 1833516 335828 330580    0    0     0     6   61   64  0  0 100  0
 0  0   3020 1833516 335832 330596    0    0     0    14   98   82  0  0 100  0
 0  0   3020 1834780 335848 330600    0    0     0     7  101   86  0  0 100  0
 0  0   3020 1836548 335860 330600    0    0     0     8  135  100  0  1 99  0
 0  0   3020 1840200 335864 330600    0    0     0     6   86   75  0  0 100  0
 0  0   3020 1840200 335876 330612    0    0     0    10   88   75  0  0 100  0
 0  0   3020 1842216 335880 330616    0    0     0     8  133   86  0  0 100  0
 0  0   3020 1842632 335884 330616    0    0     0     7   94   79  0  1 99  0
 0  0   3020 1843720 335892 330616    0    0     0     9   92   77  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1843720 335900 330616    0    0     0     6   87   73  0  0 100  0
 0  0   3020 1843720 335904 330616    0    0     0     5   98   75  0  0 100  0
 0  0   3020 1844216 335912 330636    0    0     0     9  114   88  0  1 99  0
 0  0   3020 1844092 335920 330636    0    0     0     9   66   68  0  0 100  0
 0  0   3020 1842852 335936 330672    0    0     0    37  166  114  1  0 98  0
 0  0   3020 1842604 335940 330684    0    0     0     9  113   81  0  0 100  0
 0  0   3020 1840556 335976 330696    0    0     0    47  179  124  0  1 99  0
 0  0   3020 1840472 335980 330712    0    0     0     1   69   67  0  0 100  0
 0  0   3020 1840472 335988 330712    0    0     0    17   92   76  0  0 100  0
 0  0   3020 1840472 336000 330712    0    0     0     8   99   78  0  0 100  0
 0  0   3020 1837828 336016 330932    0    0     0    15  140  115  1  1 98  0
 0  0   3020 1837936 336036 330832    0    0     0    53   96   88  0  0 100  0
 0  0   3020 1837936 336048 330832    0    0     0     3   94   77  0  0 100  0
 0  0   3020 1838580 336056 330840    0    0     0    12  114   85  0  0 100  0
 0  0   3020 1838696 336068 330848    0    0     0     5  101   84  0  1 99  0
 0  0   3020 1838704 336076 330848    0    0     0     9   60   65  0  0 100  0
 0  0   3020 1839076 336104 330884    0    0     0    42  168  117  1  0 99  0
 0  0   3020 1839200 336112 330892    0    0     0     5   91   81  0  0 100  0
 0  0   3020 1836820 336164 330908    0    0     0   258  276  186  3  3 94  0
 3  0   3020 1837068 336192 331016    0    0     0    54  160  111  1  0 98  0
 0  0   3020 1837068 336200 331016    0    0     0     8   81   78  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0   3020 1837068 336220 331020    0    0     0    23  121   95  0  0 100  0
 0  0   3020 1836944 336232 331036    0    0     0    11  142  111  0  1 99  0
 0  0   3020 1836820 336244 331044    0    0     0    15  103   87  0  0 100  0
 0  0   3020 1836820 336248 331052    0    0     0     9  122   95  0  0 100  0
 0  0   3020 1837844 336264 331064    0    0     0    15  158  107  0  0 100  0
 0  0   3020 1834284 336312 331116    0    0     0    53  353  277  1  1 98  0
 0  0   3020 1835192 336348 331172    0    0     0    46  129  106  0  0 100  0
 0  0   3020 1836316 336356 331184    0    0     0    27  126   93  0  0 100  0
 1  0   3020 1836440 336372 331184    0    0     0    12  107   84  0  0 100  0
 0  0   3020 1836324 336388 331200    0    0     0     8  145  107  0  1 99  0
 0  0   3020 1836052 336408 331216    0    0     0    14  160  129  0  0 99  0
 0  0   3020 1836052 336432 331224    0    0     0    13  122  103  0  0 100  0
 0  0   3020 1840596 336440 331232    0    0     0     7  145  116  0  0 100  0
 0  0   3020 1839968 336452 331252    0    0     0     9  170  122  0  1 98  0
 0  0   3020 1839968 336476 331260    0    0     0    17  129  102  0  0 100  0
 0  0   3020 1839968 336492 331272    0    0     0     6  131  105  0  0 100  0
 2  0   3020 1839076 336516 331312    0    0     0    31  186  144  1  0 99  0
yogafire 2017-04-15 06:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   3020 1838148 336536 331328    0    0     0     0    0    0  0  0 99  0
 0  0   3020 1837984 336560 331340    0    0     0    25  154  117  0  0 99  0
 0  0   3020 1837612 336584 331352    0    0     0    28  170  130  1  0 99  0
 0  0   3020 1837496 336592 331368    0    0     0    14  139  100  0  0 100  0
 0  0   3020 1837728 336604 331380    0    0     0    17  138  117  0  1 99  0
 0  0   3020 1837620 336616 331388    0    0     0    11  108   97  0  0 100  0
 0  0   3020 1837620 336636 331400    0    0     0    14  129  105  0  0 100  0
 0  0   3020 1837620 336656 331408    0    0     0    13  152  120  0  0 100  0
 0  0   3020 1831920 336704 331404    0    0     0    56  287  248  0  1 98  0
 0  0   3020 1832960 336748 331448    0    0     0    44  139  110  0  0 100  0
 0  0   3020 1832836 336772 331452    0    0     0    25  127  102  0  0 100  0
 0  0   3020 1832588 336788 331460    0    0     0     8  131  100  0  0 100  0
 2  0   3020 1832588 336808 331476    0    0     0     9  116   99  0  0 100  0
 0  0   3020 1832216 336824 331476    0    0     0    13  120   89  0  1 99  0
 0  0   3020 1832216 336836 331496    0    0     0     8  142  117  0  0 100  0
 0  0   3020 1833852 336852 331504    0    0     0    13  130  103  0  0 100  0
 0  0   3020 1838520 336872 331512    0    0     0     9  133  107  0  0 100  0
 0  0   3020 1838644 336884 331528    0    0     0    14  142  116  0  1 99  0
 0  0   3020 1837464 336916 331568    0    0     0    30  205  147  1  0 98  0
 0  0   3020 1837372 336928 331616    0    0     0    49  192  148  1  0 99  0
 0  0   3020 1835476 336960 331648    0    0     0    37  197  146  1  2 97  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1836224 336976 331652    0    0     0    17  115   87  0  0 100  0
 0  0   3020 1836480 336992 331664    0    0     0    15   88   72  0  0 100  0
 0  0   3020 1836480 337004 331668    0    0     0     7   95   77  0  0 100  0
 0  0   3020 1836480 337024 331668    0    0     0    10   98   91  0  0 100  0
 1  0   3020 1836728 337028 331668    0    0     0    12  106   92  0  1 99  0
 0  0   3020 1837720 337044 331684    0    0     0     6  120   94  0  0 100  0
 0  0   3020 1838620 337060 331684    0    0     0    10  117   93  0  0 100  0
 0  0   3020 1829964 337128 331816    0    0     3    89  470  361  3  2 94  0
 0  0   3020 1828276 337240 331944    0    0     0    96  274  254  0  1 99  0
 0  0   3020 1828152 337260 331952    0    0     0    47  128  105  0  0 100  0
 0  0   3020 1827780 337280 331956    0    0     0     9  113   92  0  0 100  0
 0  0   3020 1826400 337324 332068    0    0     0    55  221  169  2  1 97  0
 0  0   3020 1826524 337340 332084    0    0     0    16  143  104  2  0 97  0
 0  0   3020 1826664 337384 332116    0    0     0    57  139  128  0  1 99  0
 0  0   3020 1826424 337444 332152    0    0     0    53  227  167  3  0 97  0
 0  0   3020 1826300 337456 332164    0    0     0    12  119   96  0  1 99  0
 0  0   3020 1826424 337464 332164    0    0     0    21   84   80  0  0 100  0
 0  0   3020 1826424 337480 332164    0    0     0     7   77   74  0  0 100  0
 0  0   3020 1827688 337496 332172    0    0     0     7  121   93  0  0 100  0
 3  0   3020 1827688 337512 332172    0    0     0     6   95   90  0  0 100  0
 0  0   3020 1834472 337520 332184    0    0     0    10  142  120  0  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1834844 337580 332224    0    0     0    67  194  130  2  0 97  0
 0  0   3020 1834844 337592 332228    0    0     0     5  106   80  0  0 100  0
 0  0   3020 1835076 337616 332228    0    0     0    17  119   93  0  1 99  0
 0  0   3020 1834968 337632 332244    0    0     0     8  118   86  0  0 100  0
 0  0   3020 1834968 337640 332244    0    0     0     7   83   71  0  0 100  0
 0  0   3020 1834976 337644 332248    0    0     0     9   98   84  0  0 100  0
 3  0   3020 1833828 337672 332268    0    0     0    31  157  140  0  1 99  0
 0  0   3020 1834108 337684 332276    0    0     0    22  100   82  0  1 99  0
 0  0   3020 1834108 337692 332288    0    0     0     7  113   90  0  0 100  0
 0  0   3020 1833984 337700 332288    0    0     0     4   94   82  0  0 100  0
 0  0   3020 1833984 337712 332288    0    0     0    13   83   77  0  0 100  0
 0  0   3020 1834108 337716 332292    0    0     0     7  109   92  0  1 99  0
 0  0   3020 1834108 337716 332292    0    0     0     8   75   71  0  0 100  0
 0  0   3020 1837000 337724 332300    0    0     0     6  116   86  0  0 100  0
 0  0   3020 1837000 337732 332308    0    0     0     7  128   94  0  1 99  0
 0  0   3020 1837000 337748 332312    0    0     0    19   82   79  0  0 100  0
 0  0   3020 1837000 337756 332312    0    0     0     1   79   77  0  0 100  0
 0  0   3020 1837124 337780 332320    0    0     0    11   97   82  0  0 100  0
 0  0   3020 1836348 337792 332320    0    0     0     4  107   89  0  2 98  0
 0  0   3020 1836876 337808 332328    0    0     0    11   90   78  0  0 100  0
 0  0   3020 1836876 337824 332332    0    0     0    14  107   80  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1836876 337836 332340    0    0     0     7  105   83  0  0 100  0
 0  0   3020 1836604 337844 332344    0    0     0     8  101   84  0  1 99  0
 0  0   3020 1836628 337860 332352    0    0     0    13   88   79  0  0 100  0
 0  0   3020 1836628 337864 332352    0    0     0     6   90   83  0  0 100  0
 0  0   3020 1837752 337864 332360    0    0     0     9   87   77  0  0 100  0
 0  0   3020 1825872 337976 332444    0    0     0   120  553  539  1  2 97  0
 0  0   3020 1826020 338064 332572    0    0     0   118  195  190  0  0 100  0
 0  0   3020 1826772 338076 332584    0    0     0    13  104   94  0  0 100  0
 0  0   3020 1826648 338084 332584    0    0     0    11   71   75  0  0 100  0
 0  0   3020 1826400 338092 332592    0    0     0     4  103  102  0  1 99  0
 0  0   3020 1825764 338120 332648    0    0     0    26  149  116  1  0 99  0
 0  0   3020 1825640 338128 332640    0    0     0    16   97   87  0  0 100  0
 0  0   3020 1826516 338144 332648    0    0     0     7  151  134  0  0 100  0
 2  0   3020 1833712 338160 332660    0    0     0    12  117  108  0  1 99  0
 0  0   3020 1833960 338164 332660    0    0     0    10   95   88  0  0 100  0
 0  0   3020 1834084 338200 332676    0    0     0    25  158  117  1  0 99  0
 0  0   3020 1834208 338212 332676    0    0     0    16   91   80  0  0 100  0
yogafire 2017-04-15 07:00:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   3020 1834372 338224 332684    0    0     0     0    0    0  0  0 99  0
 0  0   3020 1834216 338232 332688    0    0     0    14   88   74  0  0 100  0
 0  0   3020 1834852 338244 332700    0    0     0    11  115   83  0  0 100  0
 0  0   3020 1835100 338248 332700    0    0     0     1   78   73  0  0 100  0
 0  0   3020 1835208 338272 332704    0    0     0    12  111   88  0  1 99  0
 0  0   3020 1837240 338284 332708    0    0     0     8   84   71  0  0 100  0
 0  0   3020 1837240 338288 332712    0    0     0     9   85   81  0  0 100  0
 0  0   3020 1837364 338296 332712    0    0     0     5   74   73  0  0 100  0
 0  0   3020 1834208 338320 332732    0    0     0    47  224  160  0  1 99  0
 0  0   3020 1833960 338336 332748    0    0     0    18  107   81  0  0 100  0
 0  0   3020 1833960 338344 332748    0    0     0    16   68   63  0  0 100  0
 0  0   3020 1834084 338348 332748    0    0     0     1   77   63  0  0 100  0
 0  0   3020 1834076 338356 332752    0    0     0     1   96   81  0  1 99  0
 0  0   3020 1833836 338368 332768    0    0     0    12  114   84  0  0 100  0
 1  0   3020 1833960 338376 332764    0    0     0     3   97   72  0  0 100  0
 0  0   3020 1835092 338384 332764    0    0     0    16  114   79  0  0 100  0
 0  0   3020 1836868 338392 332772    0    0     0     6  130   94  0  1 99  0
 0  0   3020 1836868 338392 332772    0    0     0     8   71   65  0  0 100  0
 0  0   3020 1836868 338400 332772    0    0     0     5   68   71  0  0 100  0
 0  0   3020 1837232 338416 332784    0    0     0     8  128   97  0  0 100  0
 0  0   3020 1836464 338432 332784    0    0     0     6  103   86  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1836612 338432 332788    0    0     0    11   97   78  0  0 100  0
 0  0   3020 1836612 338436 332796    0    0     0     3   70   64  0  0 100  0
 0  0   3020 1836736 338440 332800    0    0     0     9   94   71  0  0 100  0
 0  0   3020 1836992 338452 332804    0    0     0     8  104   86  0  1 99  0
 0  0   3020 1837108 338468 332804    0    0     0    15   84   74  0  0 100  0
 0  0   3020 1837108 338476 332808    0    0     0     4   79   76  0  0 100  0
 0  0   3020 1836992 338492 332820    0    0     0     9  114   82  0  0 100  0
 0  0   3020 1830176 338532 332816    0    0     0    65  383  331  1  2 98  0
 0  0   3020 1827788 338684 333024    0    0     0    97  319  269  0  1 99  0
 0  0   3020 1827788 338696 333024    0    0     0    49   85   70  0  0 100  0
 0  0   3020 1827540 338704 333024    0    0     0     4   82   67  0  0 100  0
 1  0   3020 1826408 338716 333028    0    0     0    10  102   81  0  1 99  0
 0  0   3020 1826424 338728 333032    0    0     0    12   86   71  0  0 100  0
 0  0   3020 1826424 338744 333044    0    0     0     9  103   75  0  0 100  0
 0  0   3020 1827812 338748 333044    0    0     0     8   93   71  0  0 100  0
 0  0   3020 1835248 338768 333048    0    0     0    10  148  109  0  1 98  0
 0  0   3020 1835240 338776 333060    0    0     0    11   65   60  0  0 100  0
 0  0   3020 1836240 338788 333060    0    0     0     6   98   76  0  0 100  0
 0  0   3020 1836240 338792 333060    0    0     0     8  100   84  0  0 100  0
 0  0   3020 1834744 338812 333108    0    0     0    45  178  130  1  2 97  0
 0  0   3020 1834884 338824 333116    0    0     0     7   73   66  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   3020 1835264 338836 333120    0    0     0    17   99   77  0  0 100  0
 1  0   3020 1835264 338848 333128    0    0     0     7   87   70  0  0 100  0
 0  0   3020 1835108 338852 333128    0    0     0     3   85   76  0  1 99  0
 0  0   3020 1832416 338896 333212    0    0     0    57  231  171  2  1 97  0
 0  0   3020 1833672 338920 333192    0    0     0    23  163  105  0  0 99  0
 0  0   3020 1833672 338928 333192    0    0     0    21  117   75  0  0 100  0
 0  0   3020 1830632 338956 333204    0    0     0    32  195  154  0  1 99  0
 0  0   3020 1830524 338996 333236    0    0     0    41  137  102  0  0 100  0
 0  0   3020 1830524 339004 333236    0    0     0     3   94   74  0  0 100  0
 0  0   3020 1830524 339012 333240    0    0     0    10  165  105  0  0 100  0
 0  0   3020 1832192 339024 333252    0    0     0     9  152   98  0  1 99  0
 0  0   3020 1832308 339040 333256    0    0     0    11  117   83  0  0 100  0
 0  0   3020 1832308 339044 333260    0    0     0    10  114   77  0  0 100  0
 0  0   3020 1832812 339048 333260    0    0     0     4  116   80  0  0 100  0
 0  0   3020 1835728 339048 333272    0    0     0    10  152   97  0  1 99  0
 0  0   3020 1835844 339060 333272    0    0     0     7  110   83  0  0 100  0
 0  0   3020 1835844 339076 333272    0    0     0     8  124   88  0  0 100  0
 0  0   3020 1836596 339088 333280    0    0     0    12  128   79  0  0 100  0
 0  0   3020 1836052 339100 333288    0    0     0     6  155  111  0  1 98  0
 0  0   3020 1836348 339108 333284    0    0     0    12  120   89  0  0 100  0
 0  0   3020 1836348 339112 333296    0    0     0    11  136   98  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0   3020 1836472 339120 333296    0    0     0     8  108   75  0  0 100  0
 0  0   3020 1836456 339128 333296    0    0     0     9  129   93  0  1 99  0
 0  0   3020 1836472 339144 333308    0    0     0     9   96   74  0  0 100  0
 0  0   3020 1836472 339156 333308    0    0     0     6  114   80  0  0 100  0
 1  0   3020 1836084 339164 333312    0    0     0     9  126   82  0  0 100  0
 0  0   3020 1828292 339228 333344    0    0     0    63  388  333  0  2 97  0
 0  0   3020 1827656 339304 333448    0    0     0    89  185  162  0  0 100  0
 0  0   3020 1827656 339316 333456    0    0     0    10  135   84  0  0 100  0
 0  0   3020 1827408 339324 333456    0    0     0    13  125   80  0  0 100  0
 0  0   3020 1827112 339336 333464    0    0     0     3  121   78  0  1 99  0
 0  0   3020 1827160 339352 333468    0    0     0    10  116   82  0  0 100  0
 0  0   3020 1827416 339372 333468    0    0     0    13  133   87  0  0 100  0
 0  0   3020 1831928 339376 333476    0    0     0     4  134   86  0  0 100  0
 0  0   3020 1832812 339388 333508    0    0     0    11  180  112  1  1 98  0
 0  0   3020 1832892 339424 333548    0    0     0    57  164  112  1  0 98  0
 0  0   3020 1832892 339436 333552    0    0     0     7  117   78  0  0 100  0
 0  0   3020 1832768 339444 333552    0    0     0    19  116   79  0  0 100  0
yogafire 2017-04-15 07:20:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   3020 1832404 339460 333552    0    0     0     0    0    0  0  0 99  0
 0  0   3020 1832528 339476 333564    0    0     0    17  131   82  0  0 100  0
 0  0   3020 1832528 339496 333568    0    0     0     6  112   73  0  0 100  0
 0  0   3020 1833032 339504 333568    0    0     0    10  129   78  0  0 100  0
 0  0   3020 1833604 339516 333572    0    0     0     8  155   94  0  1 99  0
 0  0   3020 1834304 339532 333584    0    0     0    10  127   79  0  0 100  0
 0  0   3020 1834304 339544 333584    0    0     0     9  109   71  0  0 100  0
 0  0   3020 1834304 339556 333588    0    0     0     6  130   81  0  0 100  0
 0  0   3020 1832000 339576 333604    0    0     0    41  220  148  0  1 99  0
 0  0   3020 1831644 339596 333620    0    0     0    23  113   83  0  0 100  0
 0  0   3020 1831644 339600 333624    0    0     0     1  123   85  0  0 100  0
 0  0   3020 1831768 339616 333628    0    0     0    16  134   81  0  0 100  0
 2  0   3020 1831132 339628 333632    0    0     0     7  129   85  0  0 99  0
 0  0   3020 1831520 339636 333648    0    0     0     8  123   84  0  0 100  0
 0  0   3020 1831520 339648 333648    0    0     0    11  103   71  0  0 100  0
 0  0   3020 1832908 339660 333648    0    0     0     6  144   93  0  0 100  0
 0  0   3020 1834552 339672 333664    0    0     0    11  127   85  0  0 100  0
 0  0   3020 1834428 339676 333660    0    0     0     8  104   79  0  1 99  0
 0  0   3020 1834428 339684 333664    0    0     0    10  103   72  0  0 100  0
