yogafire 2017-04-17 13:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2714564  60700  93124    0    0    60   104  309  201  2  2 95  1
 0  0      0 2714564  60724  93104    0    0     0    17  139   97  0  0 100  0
 0  0      0 2714564  60740  93116    0    0     0    47  126   92  0  0 100  0
 0  0      0 2716076  60764  93124    0    0     0    27  223  166  1  3 96  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2712060  62916  93452    0    0   150    80  314  205  2  2 95  1
 0  0      0 2712044  62948  93460    0    0     1    30  149  105  0  0 99  0
 0  0      0 2711260  63020  93412    0    0     0   246  231  157  2  1 97  0
 3  0      0 2713036  63516  93612    0    0    40   135  290  195  1  1 97  1
 0  0      0 2712416  63548  93620    0    0     0    35  205  128  1  1 98  0
 0  0      0 2712292  63564  93628    0    0     0    47  124   86  0  0 100  0
 0  0      0 2712416  63580  93632    0    0     0     7  122   89  0  0 100  0
 0  0      0 2707200  63596  93644    0    0     0    24  191  120  1  1 98  0
 0  0      0 2708084  63620  93648    0    0     0    39  204  125  1  1 98  0
 0  0      0 2709100  63636  93660    0    0     0    17  131   93  0  0 100  0
 0  0      0 2708480  64280  96556    0    0   230    43  191  128  1  1 97  1
 0  0      0 2707108  64296  96664    0    0     3    26  267  173  1  2 98  0
 0  0      0 2703076  64424  96772    0    0     1   143  303  197  4  2 94  0
 0  0      0 2703448  64440  96784    0    0     0    25  203  119  1  0 99  0
 1  0      0 2702480  64488  96856    0    0     1   194  173  122  2  0 98  0
 0  0      0 2702736  65072  96924    0    0    35   173  239  156  2  1 97  0
 0  0      0 2703108  65096  96936    0    0     0    40  154   99  0  0 99  0
 0  0      0 2703844  65112  96940    0    0     0    11  179  103  1  0 99  0
 0  0      0 2703348  65136  96944    0    0     0    36  182  116  1  0 99  0
 3  0      0 2698828  66776  98688    0    0   197    26  256  183  1  2 95  1
 0  0      0 2699876  66792  98704    0    0     0    17  163  106  0  1 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2701008  66840  98736    0    0     2    88  296  171  1  1 97  0
 0  0      0 2703140  66908  98840    0    0     0   127  393  227  3  2 95  0
 0  0      0 2699380  66932  98804    0    0     0    71  281  173  1  3 95  0
 0  0      0 2697752  66956  98832    0    0     0    48  222  148  1  1 98  0
 0  0      0 2697752  66984  98836    0    0     0    14  113   87  0  0 100  0
 0  0      0 2697132  67008  98836    0    0     0    33  150  108  0  0 99  0
 0  0      0 2697176  67048  98876    0    0     1    63  236  156  1  1 98  0
 0  0      0 2697380  67064  98896    0    0     0    26  124   93  0  0 100  0
 0  0      0 2697636  67088  98896    0    0     0     9  108   86  0  0 100  0
 0  0      0 2698148  67996  99912    0    0   122    73  207  137  1  1 98  0
 0  0      0 2699504  68020  99936    0    0     0    53  221  140  1  1 98  0
 0  0      0 2699536  68036  99940    0    0     0     9  110   82  0  0 100  0
 0  0      0 2699396  68060  99956    0    0     0    44  262  181  1  1 98  0
 0  0      0 2696752  68104  99976    0    0     1    31  211  144  1  1 98  0
 1  0      0 2696232  68144 100016    0    0     0    75  239  152  1  2 96  0
 0  0      0 2696960  68172  99908    0    0     0    54  234  148  2  2 97  0
 0  0      0 2696984  68196  99944    0    0     0    34  211  230  1  1 98  0
 0  0      0 2696984  68212  99948    0    0     0    37  143  105  0  0 100  0
 0  0      0 2696480  68236  99948    0    0     0    15  147  106  0  1 98  0
 0  0      0 2696984  68252  99968    0    0     0    38  175  108  1  0 99  0
 0  0      0 2696480  68312 100012    0    0     1   134  275  170  1  2 97  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2696480  68328 100016    0    0     0    26  137   95  0  0 100  0
 0  0      0 2695736  68356 100020    0    0     0    14  152  104  0  1 99  0
 0  0      0 2695224  68404 100068    0    0     0    44  290  245  2  0 98  0
 0  0      0 2695224  68420 100076    0    0     0    21  117   94  0  0 100  0
 0  0      0 2695240  68436 100084    0    0     0     6  114   96  0  0 100  0
 0  0      0 2693480  68468 100092    0    0     0    24  198  142  1  1 98  0
 0  0      0 2693240  68484 100096    0    0     0    22  123   92  0  0 100  0
 0  0      0 2693240  68500 100096    0    0     0     7  102   91  0  0 100  0
 0  0      0 2689812  68932 100172    0    0    30    41  254  192  1  1 97  0
 0  0      0 2688652  68964 100176    0    0     0    34  191  139  0  1 99  0
 0  0      0 2688712  68988 100176    0    0     0    56  192  140  0  0 100  0
 0  0      0 2688340  69308 100188    0    0    21    17   98   80  0  0 100  0
 0  0      0 2690596  69324 100212    0    0     0    14  152  119  0  0 100  0
 0  0      0 2690368  69372 100244    0    0     0    29  220  156  1  2 98  0
 0  0      0 2693976  69380 100196    0    0     0    11  112   86  0  0 100  0
 0  0      0 2693976  69396 100200    0    0     0    20   90   79  0  0 100  0
 0  0      0 2694232  69412 100200    0    0     0    25  126  108  0  0 99  0
yogafire 2017-04-17 15:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 2694000  69428 100212    0    0     8    11   47   36  1  1 98  0
 0  0      0 2689264  69452 100216    0    0     0    27  169  122  0  0 99  0
 0  0      0 2689264  69460 100220    0    0     0     5  124   89  0  0 100  0
 0  0      0 2689784  69476 100220    0    0     0    14  103   77  0  0 100  0
 0  0      0 2688372  69544 100256    0    0     0    53  241  177  2  1 97  0
 0  0      0 2686464  69640 100444    0    0     9   314  360  251  3  2 95  1
 0  0      0 2686464  69656 100436    0    0     0    18  146  109  0  0 100  0
 0  0      0 2686836  69672 100444    0    0     0    15  146  107  0  0 99  0
 0  0      0 2686092  69688 100448    0    0     0    19  140  114  0  1 99  0
 0  0      0 2685844  69708 100448    0    0     0    11  108   86  0  0 100  0
 0  0      0 2685596  70028 100524    0    0    20    62  188  134  1  0 99  0
 0  0      0 2684712  70180 100536    0    0     9    16  130   93  0  0 99  0
 2  0      0 2682612  70868 101232    0    0    39   105  371  266  3  2 95  0
 0  0      0 2682488  70884 101240    0    0     0     8  128   93  0  0 100  0
 0  0      0 2682984  70900 101240    0    0     0    14  122   93  0  0 100  0
 0  0      0 2682488  70924 101240    0    0     0    25  135  107  0  0 100  0
 0  0      0 2682488  70940 101252    0    0     0     8  162  122  0  0 100  0
 0  0      0 2683124  70956 101256    0    0     0    15  136  103  0  1 99  0
 0  0      0 2683124  70972 101260    0    0     0     5  115   95  0  0 100  0
 0  0      0 2689164  70996 101268    0    0     0    12  157  106  0  0 100  0
 0  0      0 2689164  71004 101268    0    0     0     7   93   82  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2689536  71028 101284    0    0     0    23  170  119  0  2 98  0
 0  0      0 2689164  71044 101284    0    0     0    17  125   93  0  0 100  0
 0  0      0 2685512  71396 101704    0    0    43    34  204  149  0  1 99  0
 2  0      0 2685264  71404 101692    0    0     0    18  130   98  0  0 100  0
 0  0      0 2687264  71428 101700    0    0     0    15  175  118  0  1 99  0
 0  0      0 2685388  71468 101624    0    0     1    48  164  118  1  1 99  0
 0  0      0 2682240  72332 103400    0    0   128    54  199  129  2  1 96  1
 0  0      0 2680612  72380 103444    0    0     0    54  255  160  3  1 97  0
 0  0      0 2680488  72396 103448    0    0     0    91  175  110  1  1 99  0
 0  0      0 2680868  72412 103448    0    0     0    11  131   93  0  0 100  0
 0  0      0 2680736  72436 103460    0    0     0    17  143  101  0  0 100  0
 1  0      0 2680984  72452 103464    0    0     0     6  137  104  0  0 100  0
 0  0      0 2680240  72476 103472    0    0     0    20  153  115  0  1 99  0
 0  0      0 2680984  72492 103472    0    0     0    15  124   98  0  0 100  0
 0  0      0 2683876  72508 103484    0    0     0     7  125   95  0  0 100  0
 2  0      0 2683884  72516 103484    0    0     0     6  110   90  0  1 99  0
 0  0      0 2683760  72540 103480    0    0     0    11  118   90  0  0 100  0
 0  0      0 2683760  72556 103500    0    0     0     6  150  110  0  0 100  0
 0  0      0 2684388  72580 103500    0    0     0    26  142  103  1  0 99  0
 0  0      0 2684116  72596 103500    0    0     0    58  192  130  1  1 97  0
 0  0      0 2684016  72612 103508    0    0     0    19  130  101  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2681612  72656 103636    0    0     0    32  199  158  0  0 99  0
 0  0      0 2674372  73288 106956    0    0   303    39  258  174  1  1 97  1
 0  0      0 2674124  73312 107044    0    0     5    49  141   96  0  0 99  0
 0  0      0 2672992  73376 107080    0    0     1   170  233  305  1  1 98  0
 2  0      0 2672620  73400 107024    0    0     0    41  163  117  1  0 99  0
 0  0      0 2671960  73440 107064    0    0     0    35  196  140  1  0 99  0
 0  0      0 2671456  73480 107072    0    0     0    35  178  131  0  1 99  0
 0  0      0 2671728  73496 107076    0    0     0    24   95   79  0  0 100  0
 0  0      0 2673968  73520 107056    0    0     0    22  165  101  2  0 98  0
 0  0      0 2673844  73536 107056    0    0     0    14  113   96  0  0 100  0
 1  0      0 2673224  73576 107120    0    0     0    23  142  123  0  1 99  0
 0  0      0 2673604  73592 107124    0    0     0     9  120   88  0  0 100  0
 0  0      0 2673092  73624 107140    0    0     0    27  175  134  0  0 99  0
 0  0      0 2673356  73656 107148    0    0     0    17  154  108  0  0 100  0
 2  0      0 2673356  73680 107152    0    0     0    21  167  123  0  0 100  0
 0  0      0 2672612  73696 107172    0    0     0     9  201  133  0  1 99  0
 0  0      0 2672488  73720 107184    0    0     0    18  143  105  0  0 100  0
 0  0      0 2672488  73736 107184    0    0     0     7  143  110  0  0 100  0
 0  0      0 2670884  74292 107524    0    0    57    15  187  130  0  0 99  1
 0  0      0 2669488  74376 107592    0    0     0    83  295  188  3  2 95  0
 0  0      0 2671100  74392 107616    0    0     0     7  163  115  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2671116  74440 107652    0    0     3    42  111   96  0  0 100  0
 2  0      0 2670736  74456 107652    0    0     0     7  126  104  0  0 100  0
 0  0      0 2670264  74484 107724    0    0     0    28  203  139  1  0 98  0
 2  0      0 2669196  74516 107804    0    0     0    37  318  130 10  1 89  0
 0  0      0 2668024  74576 107800    0    0     1   232  235  144  5  0 95  0
 0  0      0 2665900  74600 107812    0    0     0    34  206  151  0  0 99  0
 1  0      0 2665172  74632 107820    0    0     0    22  176  138  0  1 99  0
 0  0      0 2665172  74664 107844    0    0     0    41  209  151  0  0 99  0
 0  0      0 2665172  74680 107848    0    0     0     4   82   78  0  0 100  0
 1  0      0 2664784  74728 107876    0    0     0    46  212  177  1  0 99  0
 0  0      0 2664404  74800 107944    0    0     4   128  228  159  1  1 98  0
 0  0      0 2664544  74816 107992    0    0     0    11  120  108  0  0 100  0
 0  0      0 2664552  74832 107992    0    0     0    24   89   86  0  0 100  0
 0  0      0 2664552  74856 107992    0    0     0    11  120  104  0  0 100  0
 0  0      0 2664180  74872 108000    0    0     0    17  137  113  0  1 99  0
 0  0      0 2667172  74896 108000    0    0     0    11  122  112  0  0 100  0
 0  0      0 2667676  74912 108012    0    0     0    31  143  120  0  0 99  0
yogafire 2017-04-17 16:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 2669468  74936 108012    0    0     7    11   46   34  1  1 99  0
 0  0      0 2669568  74960 108024    0    0     0    16  158  108  0  0 100  0
 0  0      0 2669568  74976 108032    0    0     0    11  127   91  0  0 100  0
 0  0      0 2668172  75016 108084    0    0     1   155  175  130  1  0 98  0
 0  0      0 2667180  75032 108092    0    0     0    20  133  100  0  1 99  0
 0  0      0 2667180  75056 108096    0    0     0     9  121   89  0  0 100  0
 0  0      0 2667180  75072 108096    0    0     0    11  150  126  0  0 100  0
 0  0      0 2667180  75088 108096    0    0     0     7  105   87  0  0 100  0
 0  0      0 2667164  75112 108108    0    0     0     8  144  109  0  1 99  0
 0  0      0 2667180  75128 108116    0    0     0    10  129  107  0  0 100  0
 0  0      0 2668296  75152 108132    0    0     0    13  187  132  1  0 99  0
 0  0      0 2668048  75184 108160    0    0     1    90  155  109  0  0 99  0
 3  0      0 2667304  75208 108160    0    0     0     9   99   83  0  0 99  0
 0  0      0 2667048  75268 108212    0    0     2   130  202  147  1  0 98  0
 0  0      0 2667048  75292 108204    0    0     0    11  131  102  0  0 100  0
 0  0      0 2665792  75308 108224    0    0     0     8  175  118  1  1 99  0
 0  0      0 2665792  75324 108228    0    0     0    22  174  141  0  0 100  0
 0  0      0 2666180  75368 108288    0    0     1   131  209  144  2  1 97  0
 0  0      0 2667568  75392 108292    0    0     0    28  142  102  0  0 100  0
 0  0      0 2667568  75408 108304    0    0     0     7  152  121  0  0 100  0
 0  0      0 2667280  75432 108308    0    0     0    14  143  113  0  1 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2667320  75448 108312    0    0     0    10  128   93  0  0 100  0
 0  0      0 2667196  75472 108312    0    0     0    10  136  109  0  0 100  0
 0  0      0 2667196  75488 108324    0    0     0    12  140  108  0  0 100  0
 2  0      0 2669220  75512 108328    0    0     0    10  175  123  0  0 100  0
 0  0      0 2669080  75528 108332    0    0     0    16  259  233  0  1 99  0
 0  0      0 2669080  75536 108332    0    0     0     1  107  102  0  0 100  0
 0  0      0 2669716  75552 108348    0    0     0    11  138  109  0  0 100  0
 0  0      0 2668032  75568 108352    0    0     0     4  195  134  1  3 96  0
 0  0      0 2666404  75600 108368    0    0     0    17  153  117  1  0 99  0
 0  0      0 2666156  75640 108380    0    0     0    41  168  133  0  0 99  0
 0  0      0 2666156  75656 108380    0    0     0     8  134  108  0  0 100  0
 0  0      0 2664916  75680 108388    0    0     0    15  190  135  0  1 99  0
 0  0      0 2665040  75696 108396    0    0     0    12  130   95  0  0 100  0
 0  0      0 2665040  75712 108404    0    0     0    13  150  114  0  0 100  0
 0  0      0 2665040  75736 108408    0    0     0    11  144  103  0  0 100  0
 0  0      0 2666056  75760 107980    0    0     0     7  176  125  0  1 99  0
 0  0      0 2666304  75784 107940    0    0     0    20  164  129  0  0 100  0
 0  0      0 2665280  75816 107964    0    0     0    13  169  136  0  0 99  0
 0  0      0 2663792  75832 107976    0    0     0    34  145  105  0  0 99  0
 3  0      0 2664428  75856 107976    0    0     0    11  142  111  0  1 99  0
 0  0      0 2663148  75916 108012    0    0     0    61  280  209  1  2 97  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  1      0 2663148  75932 108008    0    0     0     9   87   84  0  0 100  0
 0  0      0 2663148  75952 108012    0    0     0     5   99   86  0  0 100  0
 0  0      0 2650264  75992 107832    0    0     0    58  349  348  1  2 97  0
 0  0      0 2645816  76128 108004    0    0     0    93  625  588  1  1 98  0
 0  0      0 2643816  76424 108108    0    0     0   238  314  306  0  1 99  0
 4  1      0 2640956  76448 108084    0    0     0   193  257  129  3  1 96  0
 2  0      0 2642212  76504 108096    0    0     0    58  189  153  0  1 99  0
 0  0      0 2641848  76520 108100    0    0     0     9  116   89  0  0 100  0
 0  0      0 2641604  76560 108760    0    0     0   152  192  216  0  0 99  0
 0  0      0 2641712  76576 108112    0    0     0    15  121   91  0  0 100  0
 0  0      0 2645364  76632 108648    0    0     0   294  237  229  0  0 99  0
 0  0      0 2651552  76672 108668    0    0     0    38  204  174  1  1 98  0
 0  0      0 2661584  76696 108672    0    0     0    15  148  134  0  0 100  0
 0  0      0 2661712  76712 108672    0    0     0    20  115   94  0  0 100  0
 0  0      0 2662116  76760 108828    0    0     2    92  223  171  1  1 98  0
 0  0      0 2662952  76800 108760    0    0     1   116  181  128  1  0 99  0
 0  0      0 2662836  76824 108760    0    0     0    21  119   97  0  0 100  0
 0  0      0 2662836  76848 108772    0    0     0    10  118   89  0  0 100  0
 0  0      0 2661976  76872 108772    0    0     0     9  153  106  0  2 98  0
 0  0      0 2663232  76888 108776    0    0     0    20  160  100  0  0 99  0
 0  0      0 2662892  76920 108816    0    0     0    23  190  137  1  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2662892  76944 108800    0    0     0    24  164  119  0  0 100  0
 0  0      0 2662264  76960 108788    0    0     0     9  220  169  0  1 99  0
 0  0      0 2661876  77032 108824    0    0     0    73  202  151  0  0 99  0
 0  0      0 2661876  77048 108828    0    0     0     5  125   82  0  0 100  0
 0  0      0 2661876  77072 108832    0    0     0    18  125   96  0  0 100  0
 0  0      0 2660760  77088 108836    0    0     0     6  161  118  0  1 99  0
 0  0      0 2660892  77112 108848    0    0     0    12  141  111  0  0 100  0
 0  0      0 2660892  77136 108852    0    0     0    13  143  113  0  0 100  0
 0  0      0 2662420  77152 108856    0    0     0     9  139   95  0  0 100  0
 0  0      0 2665312  77172 108856    0    0     0    12  135  100  0  1 99  0
 0  0      0 2665188  77188 108864    0    0     0    10  115   86  0  0 100  0
 0  0      0 2665188  77212 108876    0    0     0    11  125   90  0  0 100  0
 0  0      0 2665188  77228 108876    0    0     0     5   79   72  0  0 100  0
 0  0      0 2664180  77244 108876    0    0     0     3  127  102  0  1 99  0
 0  0      0 2664180  77260 108876    0    0     0    12  112   93  0  0 100  0
 0  0      0 2664560  77276 108888    0    0     0     6  144  128  0  0 99  1
 0  0      0 2663816  77300 108888    0    0     0    24  159  130  0  0 99  0
yogafire 2017-04-17 16:20:02
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 2663032  77316 108892    0    0     6    10   45   34  1  1 99  0
 0  0      0 2663196  77340 108908    0    0     0    19  136  337  0  0 100  0
 0  0      0 2663196  77364 108908    0    0     0    10  127  117  0  0 100  0
 0  0      0 2663196  77380 108912    0    0     0    11  111   96  0  0 100  0
 0  0      0 2662444  77396 108924    0    0     0     7  132  111  0  1 99  0
 2  0      0 2662444  77420 108920    0    0     0    13  129  108  0  0 100  0
 0  0      0 2662444  77436 108928    0    0     0     9  150  130  0  0 100  0
 0  0      0 2662452  77452 108932    0    0     0     6  131  105  0  0 100  0
 0  0      0 2662256  77476 108944    0    0     0    13  142  119  0  1 99  0
 0  0      0 2658660  77556 108992    0    0     1    49  251  192  2  1 97  0
 0  0      0 2659668  77596 108996    0    0     0    37  168  153  0  0 99  0
 0  0      0 2659668  77616 108996    0    0     0     8  103   97  0  0 100  0
 0  0      0 2658924  77632 109000    0    0     0    14  130  111  0  1 99  0
 0  0      0 2658924  77648 109000    0    0     0     9  145  120  0  0 100  0
 0  0      0 2658924  77664 109000    0    0     0     6  130  129  0  0 100  0
 0  0      0 2658924  77680 109012    0    0     0    11  115  100  0  0 100  0
 2  0      0 2661708  77696 109012    0    0     0     7  146  107  0  1 99  0
 0  0      0 2661708  77712 109016    0    0     0    14  117  108  0  0 100  0
 0  0      0 2661708  77728 109032    0    0     0     9  131  105  0  0 100  0
 0  0      0 2661312  77768 109056    0    0     0    39  173  140  1  0 99  0
 0  0      0 2660412  77792 109064    0    0     0    14  161  134  0  2 98  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2661072  77808 109076    0    0     0    10  136  114  0  0 99  0
 0  0      0 2661072  77832 109076    0    0     0    22  152  146  0  0 99  1
 0  0      0 2661072  77848 109084    0    0     0     8  119  100  0  0 100  0
 0  0      0 2659824  77864 109088    0    0     0    18  165  152  0  1 99  0
 0  0      0 2659428  77904 109108    0    0     0    26  118   98  0  0 100  0
 0  0      0 2660196  77912 109112    0    0     0    16  111   93  0  0 100  0
 0  0      0 2660196  77928 109124    0    0     0     9  124  114  0  0 100  0
 0  0      0 2659948  77940 109124    0    0     0     5  111   99  0  1 99  0
 0  0      0 2659428  77988 109184    0    0     2   106  213  160  1  0 99  0
 0  0      0 2659428  78004 109176    0    0     0     4  119   98  0  0 100  0
 0  0      0 2660700  78020 109184    0    0     0    15  112   91  0  0 100  0
 0  0      0 2661452  78052 109220    0    0     0    17  203  141  1  1 99  0
 0  0      0 2661336  78084 109232    0    0     0    42  152  133  0  0 99  0
 0  0      0 2660584  78140 109284    0    0     1   234  193  135  1  0 98  0
 0  0      0 2660460  78156 109288    0    0     0     7  104   95  0  0 100  0
 0  0      0 2660336  78172 109288    0    0     0    18  126  108  0  1 99  0
 0  0      0 2660212  78188 109300    0    0     0    11  144  130  0  0 100  0
 1  0      0 2660336  78212 109292    0    0     0    18  122  109  0  0 100  0
 0  0      0 2660832  78228 109300    0    0     0    21  125   99  0  0 99  0
 0  0      0 2659388  78296 109380    0    0     4    30  173  137  0  1 98  0
 0  0      0 2657588  78352 110520    0    0     5   100  243  177  0  0 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2657092  78376 110512    0    0     0    10  131  100  0  0 100  0
 0  0      0 2657092  78392 110000    0    0     0    24  119   96  0  0 100  0
 1  0      0 2656504  78424 110040    0    0     0    26  210  145  1  1 98  0
 0  0      0 2656744  78448 110024    0    0     0    27  149  110  0  0 99  0
 1  0      0 2656744  78472 110032    0    0     0    19  114   94  0  0 100  0
 0  0      0 2656736  78492 110048    0    0     0    18  147  124  1  0 99  0
 0  0      0 2657020  78532 110088    0    0     2   105  207  171  0  1 99  0
 1  0      0 2609948  78892 117332    0    0   507    62  383  157 10  2 87  1
 2  0      0 2634252  78916 125704    0    0     0   111  263  110  5  2 93  0
 0  0      0 2641700  78932 125712    0    0     0   571  355   89 12  1 87  0
 1  0      0 2614652  78948 125728    0    0     0   583  320  128  7  2 90  0
 0  0      0 2641204  78964 125728    0    0     0    16  266  100  8  1 91  0
 0  0      0 2642344  78988 125740    0    0     0   576  153  133  0  0 100  0
 0  0      0 2642972  78996 125744    0    0     0     3  114   97  0  0 100  0
 0  0      0 2642452  79020 125744    0    0     0    12  223  198  0  1 99  0
 0  0      0 2642460  79028 125752    0    0     0     8  111   98  0  0 100  0
 0  0      0 2643220  79044 125756    0    0     0     6  116  114  0  0 100  0
 0  0      0 2643220  79060 125760    0    0     0    11  126  123  0  0 100  0
 0  0      0 2642940  79076 125764    0    0     0     6  161  126  0  2 98  0
 1  0      0 2642592  79756 126764    0    0    92    60  233  162  1  1 97  1
 1  0      0 2608732  79772 126776    0    0     0    28  310  121  8  1 91  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 2604980  79796 126788    0    0     0   577  517  133 17  3 80  0
 0  0      0 2638840  79880 126864    0    0     2   912  340  190  6  2 92  1
 1  0      0 2638080  79944 127024    0    0     9   321  347  289  2  1 97  0
 0  0      0 2638576  80000 127056    0    0     0    62  153  121  1  0 99  0
 0  0      0 2639088  80016 127072    0    0     0     8  143  111  0  0 100  0
 0  0      0 2638840  80032 127084    0    0     0     6  134  102  0  1 99  0
 0  0      0 2638344  80056 127084    0    0     0    18  121  104  0  0 100  0
 0  0      0 2638220  80072 127084    0    0     0    10  126  113  0  0 100  0
 0  0      0 2638064  80124 127260    0    0     0    86  181  147  1  0 99  0
 0  0      0 2638064  80140 127276    0    0     0     6  148  132  0  1 99  0
 0  0      0 2638056  80156 127304    0    0     0    15  166  146  1  0 99  0
 0  0      0 2637932  80204 127308    0    0     1    98  169  140  0  0 99  0
 0  0      0 2637932  80228 127308    0    0     0    13  131  127  0  0 100  0
 0  0      0 2636720  80244 127324    0    0     0    10  128  121  0  1 98  0
 0  0      0 2636816  80252 127328    0    0     0    11  120  108  0  0 100  0
 0  0      0 2637320  80268 127340    0    0     0     7  160  136  0  0 100  0
 0  0      0 2638244  80340 127400    0    0     2   268  222  148  2  0 98  0
yogafire 2017-04-17 16:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0      0 2638532  80372 127420    0    0     5    11   44   34  1  1 99  0
 0  0      0 2638500  80388 127428    0    0     0    26  142  118  0  0 100  0
 0  0      0 2638500  80420 127452    0    0     0    53  182  126  1  1 98  0
 0  0      0 2638500  80428 127456    0    0     0    22  107   89  0  0 100  0
 0  0      0 2638252  80456 127456    0    0     0    17  138  103  0  1 99  0
 0  0      0 2638376  80484 127532    0    0     4   104  147  112  1  0 99  0
 0  0      0 2638012  80500 127532    0    0     0    18  144  112  0  0 100  0
 0  0      0 2638012  80516 127532    0    0     0     9  113   99  0  0 100  0
 0  0      0 2638980  80532 127548    0    0     0    19  200  132  0  1 99  0
 0  0      0 2639352  80548 127548    0    0     0   576  193  105  2  1 97  0
 0  0      0 2639384  80560 127556    0    0     0    16  115   99  0  0 100  0
 0  0      0 2638748  80584 127572    0    0     0    11  140  110  0  0 99  0
 2  0      0 2636732  80620 127604    0    0     2   108  167  300  0  1 99  0
 0  0      0 2636104  80668 127748    0    0    10    42  183  162  0  0 99  0
 0  0      0 2636104  80680 127756    0    0     0    12  142  114  0  0 100  0
 0  0      0 2636104  80692 127764    0    0     0    18  105   87  0  0 100  0
 0  0      0 2637872  80716 127764    0    0     0     8  134  112  0  0 100  0
 0  0      0 2637376  80724 127768    0    0     0    15  166  113  0  1 99  0
 0  0      0 2638128  80748 127816    0    0     0    21  230  148  1  1 98  0
 0  0      0 2639268  80756 127824    0    0     0     6  101   76  0  0 100  0
 0  0      0 2639144  80764 127824    0    0     0    21  112   95  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 2638896  80772 127824    0    0     0     9  119  109  0  2 98  0
 0  0      0 2639020  80788 127836    0    0     0    13  155  139  0  0 100  0
 0  0      0 2639020  80796 127844    0    0     0     2   89   82  0  0 100  0
 0  0      0 2639524  80812 127836    0    0     0    20  172  117  0  0 99  0
 0  0      0 2639896  80824 127848    0    0     0    15  150  107  0  1 99  0
 0  0      0 2640104  81000 127944    0    0    11    41  179  126  1  1 98  0
 0  0      0 2633724  81064 128016    0    0     0    69  291  205  2  1 97  0
 0  0      0 2636196  81096 128016    0    0     0    36  159  118  1  0 99  0
 0  0      0 2635700  81116 127932    0    0     0    33  153  113  0  1 99  0
 0  0      0 2634188  81132 127940    0    0     0    15  174  138  1  0 99  0
 0  0      0 2634188  81148 127944    0    0     0    19  106   95  0  0 100  0
 0  0      0 2633568  81204 127980    0    0     1   104  268  190  1  2 97  0
 0  0      0 2633196  81220 127948    0    0     0    27  133   94  0  0 100  0
 0  0      0 2634584  81232 128012    0    0     1    22  241  156  1  1 98  0
 0  0      0 2634584  81252 128012    0    0     0    11   88   78  0  0 100  0
 0  0      0 2634336  81268 128016    0    0     0    18  126  100  0  1 99  0
 0  0      0 2637212  81292 128024    0    0     0    13  151  115  0  0 100  0
