yogafire 2017-04-05 00:00:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2932 1682828 366348 521692    0    0     0    38  100   96  0  0 99  0
 0  0   2932 1682836 366348 521700    0    0     0     2   70   83  0  0 100  0
 0  0   2932 1683464 366356 521700    0    0     0    12   64   83  0  0 100  0
 0  0   2932 1684488 366372 521504    0    0     0    31  193  141  1  2 97  0
 0  0   2932 1684984 366376 521516    0    0     0    23   94   92  0  0 100  0
 0  0   2932 1684984 366384 521508    0    0     0     4   57   70  0  0 100  0
 0  0   2932 1685240 366384 521516    0    0     0     3   60   72  0  0 100  0
yogafire 2017-04-05 00:40:01
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0   2932 1685456 366388 521516    0    0     0     1    1    1  0  0 99  0
 0  0   2932 1685488 366396 521516    0    0     0     7   92   89  0  0 100  0
 0  0   2932 1685488 366396 521516    0    0     0     1   56   72  0  0 100  0
 0  0   2932 1686752 366396 521516    0    0     0     5   63   68  0  0 100  0
 0  0   2932 1688504 366396 521516    0    0     0     1   78   70  0  0 100  0
 0  0   2932 1689628 366396 521516    0    0     0     9  106  103  0  1 99  0
 0  0   2932 1689628 366400 521516    0    0     0     1   60   70  0  0 100  0
 0  0   2932 1689628 366400 521516    0    0     0     2   63   64  0  0 100  0
 0  0   2932 1689612 366400 521516    0    0     0     5   98   91  0  1 99  0
 0  0   2932 1689628 366404 521516    0    0     0     6   81   81  0  0 100  0
 0  0   2932 1685976 366412 521552    0    0     0    33  163  146  1  0 98  0
 1  0   2932 1685084 366420 521576    0    0     0    18  103   95  1  0 99  0
 2  0   2932 1683464 366448 521604    0    0     0    67  192  153  2  1 98  0
 0  0   2932 1682596 366452 521604    0    0     0     6   95   89  0  1 99  0
 0  0   2932 1682596 366456 521604    0    0     0    16   56   67  0  0 100  0
 0  0   2932 1682596 366460 521604    0    0     0     1   57   72  0  0 100  0
 0  0   2932 1682596 366464 521604    0    0     0     3   68   67  0  0 100  0
 0  0   2932 1683348 366468 521604    0    0     0     6   95   75  0  1 99  0
 0  0   2932 1685372 366476 521604    0    0     0     1   61   61  0  0 100  0
 0  0   2932 1685612 366492 521632    0    0     0    38  134  106  1  0 99  0
 0  0   2932 1685612 366496 521632    0    0     0     1   68   66  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0   2932 1684496 366496 521636    0    0     0    16  107   93  0  2 98  0
 0  0   2932 1684496 366504 521636    0    0     0     1   58   63  0  0 100  0
 0  0   2932 1684496 366504 521636    0    0     0     3   52   66  0  0 100  0
 0  0   2932 1684496 366504 521636    0    0     0     4   72   74  0  0 100  0
 0  0   2932 1687008 366508 521636    0    0     0     5  111   96  0  1 99  0
 0  0   2932 1687256 366516 521640    0    0     0     8  105  106  0  0 100  0
 0  0   2932 1687256 366524 521640    0    0     0     5   81   97  0  0 100  0
 0  0   2932 1684332 366536 521648    0    0     0    38  162  147  0  1 99  0
 0  0   2932 1681596 366556 521664    0    0     0    26  137  124  0  1 99  0
 0  0   2932 1681340 366568 521676    0    0     0    27  103  107  0  0 100  0
 0  0   2932 1681340 366584 521684    0    0     0     9  110  118  0  0 100  0
 0  0   2932 1681340 366596 521684    0    0     0     8   82   74  0  0 100  0
 0  0   2932 1680348 366596 521684    0    0     0    11   99   87  0  1 99  0
 0  0   2932 1680348 366608 521688    0    0     0     8   73   80  0  0 100  0
 0  0   2932 1680604 366620 521688    0    0     0    10   69   75  0  0 100  0
 0  0   2932 1685876 366620 521688    0    0     0     3  104   80  0  1 99  0
 0  0   2932 1687140 366628 521688    0    0     0    10   79   68  0  0 100  0
 0  0   2932 1687140 366628 521688    0    0     0     1   50   60  0  0 100  0
 0  0   2932 1687140 366632 521688    0    0     0     1   48   61  0  0 100  0
13  0   2932 1686488 366632 521688    0    0     0     1   78   69  0  1 99  0
 0  1   2932 1638120 374972 547400    0    0  2111    66  931  617  1  4 74 20
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  1   2932 1652368 357092 529100    0    0   745   185 1398  821  2  6 74 18
 0  1   2932 1560168 356400 624260    0    0  6413   245 2296 1099  3  3 71 23
 0  1   2932 1477244 356408 705124    0    0  5389    11 2036  922  3  3 75 20
 0  1   2932 1406856 355896 778480    0    0  4916    55 1903  846  3  2 73 22
